node,in_degree,out_degree,in_degree_centrality,out_degree_centrality,degree_centrality,pagerank,betweenness_centrality,closeness_centrality,entropy
Kidnapped (novel),0,10,0.0,0.0021781746896101066,0.0021781746896101066,3.2710390395592254e-05,0.0,0.0,0.0
Moldovans,3,13,0.000653452406883032,0.0028316270964931388,0.003485079503376171,6.448511676530911e-05,1.623333064016947e-06,0.3045452573728112,2.321928094887362
Kigo,1,55,0.00021781746896101068,0.011979960792855588,0.012197778261816599,5.313090175461802e-05,0.00036592421418140975,0.21825428797176954,2.5219280948873624
Kingman Reef,4,4,0.0008712698758440427,0.0008712698758440427,0.0017425397516880855,6.650665252572082e-05,1.65224703377806e-06,0.37126952247371664,1.0
Kipchaks in Georgia,0,9,0.0,0.001960357220649096,0.001960357220649096,3.2710390395592254e-05,0.0,0.0,0.0
Nathu La,1,19,0.00021781746896101068,0.004138531910259203,0.004356349379220213,3.850587741503456e-05,2.490648390975085e-06,0.25823802037102117,2.040373393688496
Ray of Light,1,16,0.00021781746896101068,0.003485079503376171,0.0037028969723371815,3.4909434968543125e-05,5.128117743148898e-06,0.2605311175464469,2.66883888985043
LANSA Cuzco Crash,0,3,0.0,0.000653452406883032,0.000653452406883032,3.2710390395592254e-05,0.0,0.0,0.0
Ladysmith Black Mambazo,2,16,0.00043563493792202136,0.003485079503376171,0.003920714441298192,5.449352421885796e-05,1.414683993066936e-05,0.31596097425486536,2.0
Laika,6,24,0.001306904813766064,0.005227619255064256,0.006534524068830321,8.048239389907036e-05,0.00022337415411310594,0.32248366610695267,3.1555650133297175
Sputnik program,2,13,0.00043563493792202136,0.0028316270964931388,0.0032672620344151603,4.101309909393577e-05,1.8106344669780856e-06,0.2556560728959381,3.0980377618077983
Yenisei River,4,12,0.0008712698758440427,0.002613809627532128,0.003485079503376171,4.5470953463261737e-05,1.0033794006714671e-05,0.29966025095299065,1.9502120649147463
Morecambe Bay,2,10,0.00043563493792202136,0.0021781746896101066,0.002613809627532128,3.8325184131397395e-05,2.23131524580503e-06,0.2691251057244652,2.4464393446710155
Lake Kariba,3,13,0.000653452406883032,0.0028316270964931388,0.003485079503376171,3.879003499204198e-05,3.251298696445542e-06,0.27827156329377306,3.169925001442312
Lancia Flaminia,0,6,0.0,0.001306904813766064,0.001306904813766064,3.2710390395592254e-05,0.0,0.0,0.0
Split infinitive,1,11,0.00021781746896101068,0.0023959921585711176,0.002613809627532128,0.00016256237763974353,3.546909602662755e-05,0.3391383130598681,1.8423709931771084
Lawrencium,6,16,0.001306904813766064,0.003485079503376171,0.004791984317142235,4.9862851900004666e-05,5.201615512515466e-06,0.2603680910777621,2.577819531114783
Welsh law,3,15,0.000653452406883032,0.0032672620344151603,0.003920714441298192,6.41608220743731e-05,5.747994910817923e-05,0.2975756240202834,2.3709505944546683
Ununquadium,8,12,0.0017425397516880855,0.002613809627532128,0.004356349379220213,7.67650469052004e-05,9.112404436567766e-06,0.2839512794252732,1.9491378652735845
Lead(II) nitrate,0,18,0.0,0.003920714441298192,0.003920714441298192,3.2710390395592254e-05,0.0,0.0,0.0
Lemon myrtle,1,9,0.00021781746896101068,0.001960357220649096,0.0021781746896101066,3.593359178047933e-05,1.7102493789682996e-06,0.24384713228854443,2.072905595320056
Leo (constellation),0,14,0.0,0.0030494445654541498,0.0030494445654541498,3.2710390395592254e-05,0.0,0.0,0.0
Lesothosaurus,0,10,0.0,0.0021781746896101066,0.0021781746896101066,3.2710390395592254e-05,0.0,0.0,0.0
Monarchies in the European Union,2,51,0.00043563493792202136,0.011108690917011544,0.011544325854933566,4.055885401873496e-05,7.23309608312886e-05,0.30255226553780934,3.146286370662104
Lighthouse of Alexandria,0,13,0.0,0.0028316270964931388,0.0028316270964931388,3.2710390395592254e-05,0.0,0.0,1.0
Lincoln (automobile),1,17,0.00021781746896101068,0.0037028969723371815,0.003920714441298192,4.258173844909413e-05,1.862062962072995e-05,0.00021781746896101068,0.0
Lincoln Town Car,1,3,0.00021781746896101068,0.000653452406883032,0.0008712698758440427,3.4839500754792886e-05,4.3796387161565324e-07,0.00021781746896101068,0.0
Link (The Legend of Zelda),1,5,0.00021781746896101068,0.0010890873448050533,0.001306904813766064,3.5530346447028015e-05,3.0963938120709336e-06,0.20515511757310528,1.949137865273584
Super Mario Bros.,6,11,0.001306904813766064,0.0023959921585711176,0.0037028969723371815,5.9721211940923056e-05,1.7767294720821083e-05,0.2584275689151363,2.9732343747637167
Linnet,0,11,0.0,0.0023959921585711176,0.0023959921585711176,3.2710390395592254e-05,0.0,0.0,0.0
List of African countries,5,63,0.0010890873448050533,0.013722500544543673,0.014811587889348726,3.6790437587506525e-05,2.665411822575554e-05,0.0010890873448050533,0.0
List of Asian countries,5,59,0.0010890873448050533,0.01285123066869963,0.013940318013504684,3.6757262517753453e-05,2.8813071535401768e-05,0.0010890873448050533,0.9182958340544896
List of European countries,5,57,0.0010890873448050533,0.012415595730777608,0.013504683075582662,3.673895458284048e-05,3.3416054245781695e-05,0.0010890873448050533,0.9182958340544896
List of North American countries,5,44,0.0010890873448050533,0.00958396863428447,0.010673055979089524,3.658015318063528e-05,1.751326276920268e-05,0.0010890873448050533,0.0
List of Oceanian countries,5,40,0.0010890873448050533,0.008712698758440426,0.009801786103245481,3.651095699378066e-05,1.2803372418494031e-05,0.0010890873448050533,0.0
List of South American countries,5,20,0.0010890873448050533,0.004356349379220213,0.005445436724025267,3.576672519651842e-05,8.00681983810886e-06,0.0010890873448050533,0.0
List of Archbishops of Canterbury,0,20,0.0,0.004356349379220213,0.004356349379220213,3.2710390395592254e-05,0.0,0.0,0.9182958340544896
William Edington,1,6,0.00021781746896101068,0.001306904813766064,0.0015247222827270749,3.410058357960054e-05,6.57549823793827e-07,0.00021781746896101068,0.0
List of Canadian provinces and territories by area,0,4,0.0,0.0008712698758440427,0.0008712698758440427,3.2710390395592254e-05,0.0,0.0,0.0
List of European Union member states by accession,2,91,0.00043563493792202136,0.01982138967545197,0.020257024613373992,3.488151166304994e-05,2.6628223905553993e-06,0.2961508038211568,2.251629167387823
List of Prime Ministers of the United Kingdom,2,77,0.00043563493792202136,0.016771945109997823,0.017207580047919845,4.443858071482674e-05,1.3261315865375367e-05,0.2872841245955297,3.678646745373115
List of animal welfare groups,0,2,0.0,0.00043563493792202136,0.00043563493792202136,3.2710390395592254e-05,0.0,0.0,0.0
Protactinium,8,20,0.0017425397516880855,0.004356349379220213,0.0060988891309082995,6.53676489966672e-05,2.3504190145449188e-05,0.27549119255182253,2.8221819586428727
Ununbium,7,14,0.0015247222827270749,0.0030494445654541498,0.004574166848181224,5.9883396153478405e-05,5.828205266317751e-06,0.26983909167881026,2.928212945841001
Ununtrium,7,14,0.0015247222827270749,0.0030494445654541498,0.004574166848181224,5.59142591501655e-05,1.0847750985965392e-05,0.260709197599452,2.1492799881316267
List of lakes,0,109,0.0,0.023742104116750165,0.023742104116750165,3.2710390395592254e-05,0.0,0.0,0.0
Loch Ness,4,9,0.0008712698758440427,0.001960357220649096,0.0028316270964931388,5.735447478028501e-05,2.6077511964990758e-05,0.27012574793767585,1.8380267541624735
List of members of the Commonwealth of Nations by date joined,0,54,0.0,0.011762143323894577,0.011762143323894577,3.2710390395592254e-05,0.0,0.0,0.0
List of minerals,0,19,0.0,0.004138531910259203,0.004138531910259203,3.2710390395592254e-05,0.0,0.0,2.128085278891394
List of popes,1,33,0.00021781746896101068,0.007187976475713353,0.007405793944674363,3.508453839657333e-05,1.2263545931014076e-06,0.2618427158498844,3.810081020521728
List of rivers by length,3,156,0.000653452406883032,0.03397952515791767,0.0346329775648007,8.983704174384113e-05,0.0007201198492130504,0.37190303673161446,4.079534038241
Mackenzie River,3,7,0.000653452406883032,0.0015247222827270749,0.0021781746896101066,4.2114984869754595e-05,1.3004966273609728e-05,0.29833207359248987,2.610577243331641
List of universities in the United Kingdom,1,3,0.00021781746896101068,0.000653452406883032,0.0008712698758440427,5.1551379258086675e-05,3.0065046470211605e-06,0.2937558996891072,1.6579711793996932
Moringa oleifera,1,38,0.00021781746896101068,0.008277063820518406,0.008494881289479417,3.351118707447752e-05,2.230509407453824e-06,0.20477878721560464,1.5
Oenothera,1,19,0.00021781746896101068,0.004138531910259203,0.004356349379220213,3.351118707447752e-05,9.283029636498785e-07,0.20477878721560464,1.3921472236645345
List of world's largest lakes,0,20,0.0,0.004356349379220213,0.004356349379220213,3.2710390395592254e-05,0.0,0.0,0.0
Little Women,1,15,0.00021781746896101068,0.0032672620344151603,0.003485079503376171,3.478238327041607e-05,6.197417607925524e-06,0.1915067227220075,2.2516291673878226
Rainhill Trials,4,5,0.0008712698758440427,0.0010890873448050533,0.001960357220649096,5.919353121880747e-05,0.0002205793594928591,0.27623940328661833,1.4591479170272446
Snowdonia,3,5,0.000653452406883032,0.0010890873448050533,0.0017425397516880855,6.46264605081065e-05,4.063304906529545e-06,0.31683584888937966,2.243735757336199
Local government in the United Kingdom,1,20,0.00021781746896101068,0.004356349379220213,0.004574166848181224,6.422863198928753e-05,0.00019761295788403403,0.35110545206013954,2.169035421942117
Logba language,0,5,0.0,0.0010890873448050533,0.0010890873448050533,3.2710390395592254e-05,0.0,0.0,0.0
London sewerage system,1,8,0.00021781746896101068,0.0017425397516880855,0.001960357220649096,4.1557489801316946e-05,1.1779063902616335e-06,0.27494507557253434,1.295461844238322
Long-billed Vulture,0,11,0.0,0.0023959921585711176,0.0023959921585711176,3.2710390395592254e-05,0.0,0.0,0.0
Long-tailed Tit,0,9,0.0,0.001960357220649096,0.001960357220649096,3.2710390395592254e-05,0.0,0.0,0.0
Póvoa de Varzim,2,41,0.00043563493792202136,0.008930516227401437,0.00936615116532346,4.764226646185901e-05,2.9407589116068748e-05,0.2913252290150836,1.0
Lope de Barrientos,0,14,0.0,0.0030494445654541498,0.0030494445654541498,3.2710390395592254e-05,0.0,0.0,0.0
Wikisource,2,4,0.00043563493792202136,0.0008712698758440427,0.001306904813766064,4.01431806519304e-05,1.6596380927211563e-06,0.18405962412257126,1.7924812503605778
Lottie Dod,0,14,0.0,0.0030494445654541498,0.0030494445654541498,3.2710390395592254e-05,0.0,0.0,0.0
Louis Freeh,0,6,0.0,0.001306904813766064,0.001306904813766064,3.2710390395592254e-05,0.0,0.0,0.0
Tom and Jerry (MGM),2,19,0.00043563493792202136,0.004138531910259203,0.004574166848181224,4.089797429016769e-05,2.0927816808832185e-05,0.2649806445351693,2.9842341646524884
"Lucy, Lady Duff-Gordon",1,8,0.00021781746896101068,0.0017425397516880855,0.001960357220649096,3.520961840264599e-05,5.084793459785394e-07,0.24925179290181232,1.584962500721156
M-10001,1,4,0.00021781746896101068,0.0008712698758440427,0.0010890873448050533,3.9661356315633694e-05,7.4905179869751724e-06,0.00021781746896101068,0.0
M-10003-6,0,4,0.0,0.0008712698758440427,0.0008712698758440427,3.2710390395592254e-05,0.0,0.0,0.0
Madama Butterfly,1,9,0.00021781746896101068,0.001960357220649096,0.0021781746896101066,4.698067396427809e-05,1.8675972548823046e-06,0.28469308161074697,1.5465935642949382
Magdalena Abakanowicz,0,21,0.0,0.004574166848181224,0.004574166848181224,3.2710390395592254e-05,0.0,0.0,0.0
Mahjong,1,20,0.00021781746896101068,0.004356349379220213,0.004574166848181224,4.2225287576786145e-05,8.163876809765232e-06,0.2720039622663564,3.0574760762899316
Makuria,1,23,0.00021781746896101068,0.005009801786103245,0.005227619255064256,3.736276827323983e-05,0.00015190583939309768,0.2983126294111959,2.321928094887362
Nobiin language,3,13,0.000653452406883032,0.0028316270964931388,0.003485079503376171,4.361479778603566e-05,9.844917139954152e-05,0.2841804714426909,2.6635327548042547
Old Nubian language,2,8,0.00043563493792202136,0.0017425397516880855,0.0021781746896101066,3.6937885916963564e-05,1.2979153360105596e-06,0.2360987657616826,0.9864267287308424
Mallard,3,17,0.000653452406883032,0.0037028969723371815,0.004356349379220213,3.901399853450765e-05,1.0708837427475527e-05,0.22392420122583068,1.9852281360342507
Mamenchisaurus,0,15,0.0,0.0032672620344151603,0.0032672620344151603,3.2710390395592254e-05,0.0,0.0,0.0
Wayne Rooney,1,16,0.00021781746896101068,0.003485079503376171,0.0037028969723371815,3.873139517364102e-05,0.00021951021772961926,0.2623981352437069,3.102741557464782
Mandan,1,12,0.00021781746896101068,0.002613809627532128,0.0028316270964931388,3.4048554134124955e-05,2.571945089678425e-06,0.21293373682512115,2.815072410115943
Map projection,1,6,0.00021781746896101068,0.001306904813766064,0.0015247222827270749,4.492051568312543e-05,6.018614344591428e-06,0.28091884079395935,0.9219280948873624
Marc Pugh,0,2,0.0,0.00043563493792202136,0.00043563493792202136,3.2710390395592254e-05,0.0,0.0,0.0
Marcus Allen,1,3,0.00021781746896101068,0.000653452406883032,0.0008712698758440427,3.399525515694243e-05,1.2517380635057615e-07,0.22563523160246385,1.2406705316766884
Marginated Tortoise,0,19,0.0,0.004138531910259203,0.004138531910259203,3.2710390395592254e-05,0.0,0.0,0.0
Super Mario 64,3,8,0.000653452406883032,0.0017425397516880855,0.0023959921585711176,4.523224740846026e-05,1.2255194342982127e-06,0.25687566915792903,2.56864929562023
Mark Twain House,1,4,0.00021781746896101068,0.0008712698758440427,0.0010890873448050533,4.2897603973302496e-05,1.01107399437176e-06,0.26190264780590405,1.5566567074628228
Martello tower,0,24,0.0,0.005227619255064256,0.005227619255064256,3.2710390395592254e-05,0.0,0.0,0.0
Mary Kingsley,0,7,0.0,0.0015247222827270749,0.0015247222827270749,3.2710390395592254e-05,0.0,0.0,0.0
Olaudah Equiano,1,11,0.00021781746896101068,0.0023959921585711176,0.002613809627532128,3.381034516925637e-05,9.346877432887216e-07,0.2117711873898107,2.2516291673878226
Mary Somerville,0,7,0.0,0.0015247222827270749,0.0015247222827270749,3.2710390395592254e-05,0.0,0.0,0.0
Matilda of Boulogne,2,4,0.00043563493792202136,0.0008712698758440427,0.001306904813766064,4.5721661024426356e-05,5.119696315707002e-07,0.2314192877467883,0.8112781244591328
Mausoleum of Maussollos,0,26,0.0,0.0056632541929862775,0.0056632541929862775,3.2710390395592254e-05,0.0,0.0,0.0
Shrine of Remembrance,2,22,0.00043563493792202136,0.004791984317142235,0.005227619255064256,3.7499508808529084e-05,7.158816983530873e-06,0.26530319227080795,1.9182958340544891
Mega Man X (character),0,4,0.0,0.0008712698758440427,0.0008712698758440427,3.2710390395592254e-05,0.0,0.0,0.0
Menthol,2,10,0.00043563493792202136,0.0021781746896101066,0.002613809627532128,3.686330535758392e-05,7.6097319625595405e-06,0.22604754410588596,2.2638091738835455
Tropical Storm Leslie (2000),1,9,0.00021781746896101068,0.001960357220649096,0.0021781746896101066,3.493817015437509e-05,2.4012438243153975e-07,0.27689114779528,2.25
Michael Woodruff,0,13,0.0,0.0028316270964931388,0.0028316270964931388,3.2710390395592254e-05,0.0,0.0,0.0
Sistine Chapel ceiling,1,20,0.00021781746896101068,0.004356349379220213,0.004574166848181224,4.8909427192193866e-05,5.194752472876556e-06,0.25832546975143805,3.4569744267451323
Mickey Mantle,1,12,0.00021781746896101068,0.002613809627532128,0.0028316270964931388,3.497292737442495e-05,2.0938105297946555e-06,0.18200296934372434,2.599665973303956
Optical microscope,2,9,0.00043563493792202136,0.001960357220649096,0.0023959921585711176,5.861016776624459e-05,9.154857408220319e-06,0.2612747273122491,2.42027769832785
Milgram experiment,1,7,0.00021781746896101068,0.0015247222827270749,0.0017425397516880855,3.876745583595957e-05,2.9718214984003606e-06,0.2838632270563123,2.2037016960573483
Military history of Canada,0,52,0.0,0.011326508385972555,0.011326508385972555,3.2710390395592254e-05,0.0,0.0,0.0
Military history of Puerto Rico,1,61,0.00021781746896101068,0.013286865606621652,0.013504683075582662,3.324508008174929e-05,1.6402797147468388e-06,0.00021781746896101068,0.0
Military history of France,0,90,0.0,0.019603572206490963,0.019603572206490963,3.2710390395592254e-05,0.0,0.0,0.0
Pedro del Valle,1,16,0.00021781746896101068,0.003485079503376171,0.0037028969723371815,3.31736420474154e-05,3.238806024645958e-07,0.0002904232919480142,0.0
Military history of the Soviet Union,1,82,0.00021781746896101068,0.017861032454802875,0.018078849923763886,3.3215915189777084e-05,2.9946256503099494e-06,0.00021781746896101068,2.251629167387823
Milk thistle,0,8,0.0,0.0017425397516880855,0.0017425397516880855,3.2710390395592254e-05,0.0,0.0,0.0
Milkshake,0,10,0.0,0.0021781746896101066,0.0021781746896101066,3.2710390395592254e-05,0.0,0.0,0.9544340029249648
Minmi (dinosaur),1,10,0.00021781746896101068,0.0021781746896101066,0.0023959921585711176,3.5590186052578254e-05,6.374012080367246e-07,0.21994284829677938,1.4591479170272448
Norman Borlaug,3,59,0.000653452406883032,0.01285123066869963,0.013504683075582662,4.587987559675725e-05,5.172654080706139e-05,0.28737431236616934,2.8365916681089773
Mirabilis (plant),0,4,0.0,0.0008712698758440427,0.0008712698758440427,3.2710390395592254e-05,0.0,0.0,0.0
Miranda Otto,1,14,0.00021781746896101068,0.0030494445654541498,0.0032672620344151603,3.7486259638177027e-05,3.2165522350916577e-06,0.24360054675906004,3.0957952550009336
Song Thrush,2,9,0.00043563493792202136,0.001960357220649096,0.0023959921585711176,3.8326031380157206e-05,2.893660811157478e-06,0.21559164734130848,0.8453509366224364
Mixtape,0,13,0.0,0.0028316270964931388,0.0028316270964931388,3.2710390395592254e-05,0.0,0.0,0.0
Monarda didyma,0,14,0.0,0.0030494445654541498,0.0030494445654541498,3.2710390395592254e-05,0.0,0.0,0.0
Mongol invasion of Central Asia,0,16,0.0,0.003485079503376171,0.003485079503376171,3.2710390395592254e-05,0.0,0.0,0.0
Shackleton (crater),1,12,0.00021781746896101068,0.002613809627532128,0.0028316270964931388,4.8647613618029825e-05,1.6706693478037534e-06,0.29373704743011037,2.441629873787224
Moorgate,0,13,0.0,0.0028316270964931388,0.0028316270964931388,3.2710390395592254e-05,0.0,0.0,0.0
Moorhen,0,10,0.0,0.0021781746896101066,0.0021781746896101066,3.2710390395592254e-05,0.0,0.0,0.0
Morris dance,1,20,0.00021781746896101068,0.004356349379220213,0.004574166848181224,3.870785820673371e-05,3.6089879607866925e-06,0.27219807749366515,2.75
Onion dome,3,6,0.000653452406883032,0.001306904813766064,0.001960357220649096,5.3484033610852665e-05,2.8276828563460753e-06,0.3082577231314641,1.280672129520887
Trans-Siberian Railway,2,19,0.00043563493792202136,0.004138531910259203,0.004574166848181224,4.5866384338475235e-05,1.1003263699056282e-05,0.30088158513384033,2.246439344671016
Mount Baker,3,8,0.000653452406883032,0.0017425397516880855,0.0023959921585711176,5.295258507983201e-05,7.067641712602176e-06,0.28937286925813865,2.609850166028943
Multiple sequence alignment,1,6,0.00021781746896101068,0.001306904813766064,0.0015247222827270749,4.021727524213751e-05,6.870299733117221e-07,0.22870187743246786,1.75
Music of Albania,0,14,0.0,0.0030494445654541498,0.0030494445654541498,3.2710390395592254e-05,0.0,0.0,0.0
Music of Antigua and Barbuda,5,8,0.0010890873448050533,0.0017425397516880855,0.0028316270964931388,4.569278865100431e-05,3.787573927016803e-06,0.2578016600797555,2.040373393688496
Music of Trinidad and Tobago,6,24,0.001306904813766064,0.005227619255064256,0.006534524068830321,5.1507816848900464e-05,9.661489995472776e-05,0.25781618166259107,2.8352377453121163
Music of Dominica,5,14,0.0010890873448050533,0.0030494445654541498,0.004138531910259203,4.569278865100431e-05,7.693141448031511e-05,0.2578016600797555,2.121928094887362
Music of Martinique and Guadeloupe,6,17,0.001306904813766064,0.0037028969723371815,0.005009801786103245,4.8472189339784404e-05,7.71877232106781e-05,0.2578016600797555,2.251629167387823
Music of the Lesser Antilles,3,21,0.000653452406883032,0.004574166848181224,0.005227619255064256,3.974675679947401e-05,6.429785041937143e-06,0.2049530124062323,2.584962500721156
Music of New Zealand,1,16,0.00021781746896101068,0.003485079503376171,0.0037028969723371815,3.459651773462726e-05,3.6791526737160842e-06,0.21323133813445047,2.929705102090793
Music of Italy,1,30,0.00021781746896101068,0.006534524068830321,0.006752341537791331,3.3811650389465834e-05,2.23718505684462e-06,0.27098938265577144,2.815072410115943
Music of the Bahamas,4,24,0.0008712698758440427,0.005227619255064256,0.0060988891309082995,4.412720413618612e-05,1.7586716883751652e-05,0.2577871401326938,3.2639334294856335
Music of Thailand,0,15,0.0,0.0032672620344151603,0.0032672620344151603,3.2710390395592254e-05,0.0,0.0,0.0
Mustard seed,1,37,0.00021781746896101068,0.008059246351557395,0.008277063820518406,3.6699034500515463e-05,1.1742790111903369e-05,0.23265443364285973,2.7677954853337186
Myco-heterotrophy,1,2,0.00021781746896101068,0.00043563493792202136,0.000653452406883032,4.298521333146871e-05,6.99004561951294e-08,0.2545045970338067,1.5461796919474975
Myxobolus cerebralis,1,29,0.00021781746896101068,0.00631670659986931,0.006534524068830321,3.7055957864218075e-05,0.00014227887901534833,0.2780349090666978,2.688721875540867
War in Somalia (2006–present),1,14,0.00021781746896101068,0.0030494445654541498,0.0032672620344151603,4.1308838271430147e-05,1.1548037403977704e-05,0.30460606103127774,2.2516291673878226
Nadia Comăneci,1,12,0.00021781746896101068,0.002613809627532128,0.0028316270964931388,4.812374849535013e-05,1.8169569818433541e-06,0.3058681283785071,0.0
Naked Mole Rat,0,15,0.0,0.0032672620344151603,0.0032672620344151603,3.2710390395592254e-05,0.0,0.0,2.2516291673878226
Nanomedicine,1,4,0.00021781746896101068,0.0008712698758440427,0.0010890873448050533,4.1540525763173265e-05,0.0,0.0,0.0
The Seagull,1,5,0.00021781746896101068,0.0010890873448050533,0.001306904813766064,3.439131420774234e-05,1.7250509521160215e-06,0.2234977622469837,2.118078209349709
National Anthem of Russia,1,11,0.00021781746896101068,0.0023959921585711176,0.002613809627532128,6.093845792123135e-05,1.5050387836956875e-07,0.3340152282752667,2.6022170014624826
The Broads,2,10,0.00043563493792202136,0.0021781746896101066,0.002613809627532128,3.9536774382772616e-05,0.00035958161915620557,0.25977698354367323,1.769545992558974
Yorkshire Dales,2,7,0.00043563493792202136,0.0015247222827270749,0.001960357220649096,3.854451930274718e-05,1.6766409528626917e-06,0.2528455791103734,1.061278124459133
Sociocultural evolution,2,66,0.00043563493792202136,0.014375952951426706,0.014811587889348726,5.6882509167304675e-05,4.50808805920083e-05,0.26470479862679885,2.910992253015045
Negros Oriental,0,17,0.0,0.0037028969723371815,0.0037028969723371815,3.2710390395592254e-05,0.0,0.0,0.0
Pinworm,1,2,0.00021781746896101068,0.00043563493792202136,0.000653452406883032,3.666049218094824e-05,0.0,0.21715664814992547,0.9927744539878084
Whipworm,1,6,0.00021781746896101068,0.001306904813766064,0.0015247222827270749,3.666049218094824e-05,1.593767149928493e-06,0.21715664814992547,1.5487949406953985
Nepenthes rajah,0,41,0.0,0.008930516227401437,0.008930516227401437,3.2710390395592254e-05,0.0,0.0,0.0
Nephron,0,4,0.0,0.0008712698758440427,0.0008712698758440427,3.2710390395592254e-05,0.0,0.0,0.0
New York City Subway nomenclature,0,5,0.0,0.0010890873448050533,0.0010890873448050533,3.2710390395592254e-05,0.0,0.0,0.0
Newshounds,1,7,0.00021781746896101068,0.0015247222827270749,0.0017425397516880855,3.723141952333472e-05,0.0,0.0,0.0
Newsround,0,5,0.0,0.0010890873448050533,0.0010890873448050533,3.2710390395592254e-05,0.0,0.0,1.4591479170272446
Space Shuttle Challenger,8,5,0.0017425397516880855,0.0010890873448050533,0.0028316270964931388,6.896102607488458e-05,1.2447467482905639e-05,0.2858844892602111,2.2729015591794033
Niccolò dell'Abbate,0,2,0.0,0.00043563493792202136,0.00043563493792202136,3.2710390395592254e-05,0.0,0.0,0.0
Raney nickel,1,21,0.00021781746896101068,0.004574166848181224,0.004791984317142235,4.285276888059495e-05,1.986031885604528e-06,0.2654724594313543,2.4508257945180887
Nicobar Long-tailed Macaque,0,9,0.0,0.001960357220649096,0.001960357220649096,3.2710390395592254e-05,0.0,0.0,0.0
Nigella,0,9,0.0,0.001960357220649096,0.001960357220649096,3.2710390395592254e-05,0.0,0.0,0.0
Nine Million Bicycles,0,7,0.0,0.0015247222827270749,0.0015247222827270749,3.2710390395592254e-05,0.0,0.0,0.0
The Legend of Zelda series,2,12,0.00043563493792202136,0.002613809627532128,0.0030494445654541498,3.980464081746111e-05,0.0002269746675796223,0.25817975366967394,2.8357512914503857
Svartálfar,1,3,0.00021781746896101068,0.000653452406883032,0.0008712698758440427,3.906297983475887e-05,4.0143462894195364e-08,0.2523020050193473,1.0
Northwest Africa,1,27,0.00021781746896101068,0.0058810716619472885,0.0060988891309082995,5.5835384503536374e-05,2.2201177364865845e-06,0.30623649625692356,3.2578817621016274
Nostradamus,2,25,0.00043563493792202136,0.005445436724025267,0.0058810716619472885,3.66378306101301e-05,9.79450899512044e-06,0.25542779580646124,3.5
Timken 1111,1,3,0.00021781746896101068,0.000653452406883032,0.0008712698758440427,3.404970931691879e-05,0.0,0.14538962145598866,0.9182958340544896
Oroonoko,2,25,0.00043563493792202136,0.005445436724025267,0.0058810716619472885,3.8776872614776115e-05,3.667668115163957e-05,0.27265209227711795,3.2516291673878226
Novelty (locomotive),1,5,0.00021781746896101068,0.0010890873448050533,0.001306904813766064,4.280952090786436e-05,7.599489068940517e-06,0.21638666192586892,0.0
Nurse sharks,1,8,0.00021781746896101068,0.0017425397516880855,0.001960357220649096,3.50209324100317e-05,2.607679636336024e-07,0.222953415804763,1.6691803368667304
Ohm,0,2,0.0,0.00043563493792202136,0.00043563493792202136,3.2710390395592254e-05,0.0,0.0,0.0
Ollanta Humala,1,17,0.00021781746896101068,0.0037028969723371815,0.003920714441298192,4.033574763183089e-05,8.51452835821542e-07,0.3012182081642632,2.5
Statue of Zeus at Olympia,2,8,0.00043563493792202136,0.0017425397516880855,0.0021781746896101066,4.7570185084699113e-05,7.883503306699686e-06,0.30902779508851386,1.604935594743131
One Flew Over the Cuckoo's Nest (novel),0,8,0.0,0.0017425397516880855,0.0017425397516880855,3.2710390395592254e-05,0.0,0.0,0.8112781244591328
One Foot in the Grave,0,4,0.0,0.0008712698758440427,0.0008712698758440427,3.2710390395592254e-05,0.0,0.0,0.0
Opuntia imbricata,0,6,0.0,0.001306904813766064,0.001306904813766064,3.2710390395592254e-05,0.0,0.0,0.0
Ormulum,0,7,0.0,0.0015247222827270749,0.0015247222827270749,3.2710390395592254e-05,0.0,0.0,0.0
The Magic Flute,3,9,0.000653452406883032,0.001960357220649096,0.002613809627532128,6.32136468837665e-05,1.7742356768846844e-05,0.2675832021663829,2.5459991971281415
Tim Henman,4,34,0.0008712698758440427,0.007405793944674363,0.008277063820518406,5.630234572279589e-05,3.140824817511934e-05,0.2796316393607025,2.235926350629032
PRR M1,0,2,0.0,0.00043563493792202136,0.00043563493792202136,3.2710390395592254e-05,0.0,0.0,0.0
Pikachu,2,13,0.00043563493792202136,0.0028316270964931388,0.0032672620344151603,3.6684585719466983e-05,8.259848454115833e-06,0.22271474249700643,3.0643556953445077
Urial,1,9,0.00021781746896101068,0.001960357220649096,0.0021781746896101066,5.594406681752401e-05,3.2236627506856053e-06,0.3051340448703986,1.974937501201927
Palazzo Pitti,1,17,0.00021781746896101068,0.0037028969723371815,0.003920714441298192,4.165528203674158e-05,1.600697857233417e-06,0.2614090281030315,2.413088436425757
Palio di Siena,0,5,0.0,0.0010890873448050533,0.0010890873448050533,3.2710390395592254e-05,0.0,0.0,0.0
Paricutín,0,2,0.0,0.00043563493792202136,0.00043563493792202136,3.2710390395592254e-05,0.0,0.0,0.0
Social contract (Malaysia),2,8,0.00043563493792202136,0.0017425397516880855,0.0021781746896101066,4.007198172377489e-05,1.638111100300339e-06,0.23761866229134976,0.7219280948873623
Senate of Canada,2,13,0.00043563493792202136,0.0028316270964931388,0.0032672620344151603,4.425734493620843e-05,2.70591777029392e-06,0.29510062366576273,1.792481250360578
